name,state,year,n
A61,Alabama,1989,138
A61,Alabama,1990,259
A61,Alabama,1991,243
A61,Alabama,1992,104
A61,Alabama,1993,211
A61,Alabama,1994,547
A61,Alabama,1995,255
A61,Alabama,1996,273
A61,Alabama,1997,426
A61,Alabama,1998,977
A61,Alabama,1999,630
A61,Alabama,2000,480
A61,Alabama,2001,454
A61,Alabama,2002,843
A61,Alabama,2003,760
A61,Alabama,2004,764
A61,Alabama,2005,503
A61,Alabama,2006,541
A61,Alabama,2007,546
A61,Alabama,2008,482
A61,Alabama,2009,550
A61,Alabama,2010,1252
A61,Alabama,2011,1125
A61,Alabama,2012,1618
A61,Alabama,2013,2029
A61,Alabama,2014,1997
A61,Alabama,2015,1569
A61,Alabama,2016,2176
A61,Alabama,2017,1737
A61,Alabama,2018,1525
A61,Alabama,2019,2221
A61,Alabama,2020,2179
A61,Alabama,2021,2444
A61,Alabama,2022,421
A61,Alaska,1976,4
A61,Alaska,1978,3
A61,Alaska,1979,4
A61,Alaska,1981,1
A61,Alaska,1986,2
A61,Alaska,1988,5
A61,Alaska,1989,10
A61,Alaska,1990,13
A61,Alaska,1991,13
A61,Alaska,1992,21
A61,Alaska,1993,36
A61,Alaska,1994,43
A61,Alaska,1995,52
A61,Alaska,1996,17
A61,Alaska,1997,25
A61,Alaska,1998,32
A61,Alaska,1999,25
A61,Alaska,2000,9
A61,Alaska,2001,21
A61,Alaska,2002,41
A61,Alaska,2003,37
A61,Alaska,2004,16
A61,Alaska,2005,7
A61,Alaska,2006,16
A61,Alaska,2007,1
A61,Alaska,2008,7
A61,Alaska,2009,8
A61,Alaska,2010,7
A61,Alaska,2011,22
A61,Alaska,2012,130
A61,Alaska,2013,404
A61,Alaska,2014,537
A61,Alaska,2015,133
A61,Alaska,2016,368
A61,Alaska,2017,84
A61,Alaska,2018,110
A61,Alaska,2019,291
A61,Alaska,2020,98
A61,Alaska,2021,92
A61,Alaska,2022,10
A61,Arizona,1976,37
A61,Arizona,1977,54
A61,Arizona,1978,64
A61,Arizona,1979,55
A61,Arizona,1980,74
A61,Arizona,1981,130
A61,Arizona,1982,57
A61,Arizona,1983,69
A61,Arizona,1984,95
A61,Arizona,1985,118
A61,Arizona,1986,121
A61,Arizona,1987,187
A61,Arizona,1988,279
A61,Arizona,1989,231
A61,Arizona,1990,313
A61,Arizona,1991,208
A61,Arizona,1992,507
A61,Arizona,1993,274
A61,Arizona,1994,420
A61,Arizona,1995,454
A61,Arizona,1996,729
A61,Arizona,1997,744
A61,Arizona,1998,1637
A61,Arizona,1999,1225
A61,Arizona,2000,1594
A61,Arizona,2001,1211
A61,Arizona,2002,1728
A61,Arizona,2003,1407
A61,Arizona,2004,1294
A61,Arizona,2005,893
A61,Arizona,2006,1519
A61,Arizona,2007,1182
A61,Arizona,2008,1130
A61,Arizona,2009,1389
A61,Arizona,2010,2250
A61,Arizona,2011,3185
A61,Arizona,2012,4570
A61,Arizona,2013,5414
A61,Arizona,2014,6412
A61,Arizona,2015,7377
A61,Arizona,2016,8072
A61,Arizona,2017,8802
A61,Arizona,2018,6417
A61,Arizona,2019,9224
A61,Arizona,2020,9386
A61,Arizona,2021,10617
A61,Arizona,2022,2706
A61,Arkansas,1976,8
A61,Arkansas,1977,4
A61,Arkansas,1978,1
A61,Arkansas,1979,2
A61,Arkansas,1980,24
A61,Arkansas,1981,59
A61,Arkansas,1982,5
A61,Arkansas,1983,43
A61,Arkansas,1984,16
A61,Arkansas,1985,11
A61,Arkansas,1986,54
A61,Arkansas,1987,15
A61,Arkansas,1988,17
A61,Arkansas,1989,34
A61,Arkansas,1990,20
A61,Arkansas,1991,47
A61,Arkansas,1992,36
A61,Arkansas,1993,48
A61,Arkansas,1994,62
A61,Arkansas,1995,50
A61,Arkansas,1996,36
A61,Arkansas,1997,109
A61,Arkansas,1998,142
A61,Arkansas,1999,205
A61,Arkansas,2000,207
A61,Arkansas,2001,278
A61,Arkansas,2002,299
A61,Arkansas,2003,262
A61,Arkansas,2004,135
A61,Arkansas,2005,171
A61,Arkansas,2006,182
A61,Arkansas,2007,134
A61,Arkansas,2008,136
A61,Arkansas,2009,74
A61,Arkansas,2010,197
A61,Arkansas,2011,82
A61,Arkansas,2012,368
A61,Arkansas,2013,380
A61,Arkansas,2014,504
A61,Arkansas,2015,469
A61,Arkansas,2016,629
A61,Arkansas,2017,554
A61,Arkansas,2018,540
A61,Arkansas,2019,1014
A61,Arkansas,2020,711
A61,Arkansas,2021,568
A61,Arkansas,2022,222
A61,California,1976,1698
A61,California,1977,1378
A61,California,1978,1166
A61,California,1979,1201
A61,California,1980,1339
A61,California,1981,1393
A61,California,1982,1236
A61,California,1983,1397
A61,California,1984,1914
A61,California,1985,1677
A61,California,1986,2322
A61,California,1987,3151
A61,California,1988,3643
A61,California,1989,5055
A61,California,1990,4981
A61,California,1991,6093
A61,California,1992,7260
A61,California,1993,8533
A61,California,1994,13244
A61,California,1995,17398
A61,California,1996,22783
A61,California,1997,26641
A61,California,1998,43988
A61,California,1999,42629
A61,California,2000,47270
A61,California,2001,52522
A61,California,2002,53988
A61,California,2003,67177
A61,California,2004,54544
A61,California,2005,48045
A61,California,2006,67775
A61,California,2007,59397
A61,California,2008,65757
A61,California,2009,72331
A61,California,2010,114692
A61,California,2011,137406
A61,California,2012,165738
A61,California,2013,200130
A61,California,2014,209939
A61,California,2015,204034
A61,California,2016,196875
A61,California,2017,209070
A61,California,2018,144941
A61,California,2019,229126
A61,California,2020,226379
A61,California,2021,215826
A61,California,2022,52088
A61,Colorado,1976,137
A61,Colorado,1977,97
A61,Colorado,1978,64
A61,Colorado,1979,74
A61,Colorado,1980,183
A61,Colorado,1981,130
A61,Colorado,1982,118
A61,Colorado,1983,171
A61,Colorado,1984,106
A61,Colorado,1985,101
A61,Colorado,1986,126
A61,Colorado,1987,327
A61,Colorado,1988,334
A61,Colorado,1989,517
A61,Colorado,1990,453
A61,Colorado,1991,705
A61,Colorado,1992,703
A61,Colorado,1993,759
A61,Colorado,1994,1145
A61,Colorado,1995,1030
A61,Colorado,1996,1377
A61,Colorado,1997,2410
A61,Colorado,1998,3516
A61,Colorado,1999,2488
A61,Colorado,2000,2297
A61,Colorado,2001,2809
A61,Colorado,2002,3677
A61,Colorado,2003,2916
A61,Colorado,2004,2392
A61,Colorado,2005,1970
A61,Colorado,2006,3161
A61,Colorado,2007,2979
A61,Colorado,2008,2483
A61,Colorado,2009,5436
A61,Colorado,2010,6746
A61,Colorado,2011,8176
A61,Colorado,2012,9922
A61,Colorado,2013,11325
A61,Colorado,2014,14107
A61,Colorado,2015,14740
A61,Colorado,2016,17483
A61,Colorado,2017,17750
A61,Colorado,2018,13003
A61,Colorado,2019,16588
A61,Colorado,2020,17349
A61,Colorado,2021,15736
A61,Colorado,2022,3720
A61,Connecticut,1976,414
A61,Connecticut,1977,333
A61,Connecticut,1978,361
A61,Connecticut,1979,237
A61,Connecticut,1980,252
A61,Connecticut,1981,280
A61,Connecticut,1982,161
A61,Connecticut,1983,254
A61,Connecticut,1984,367
A61,Connecticut,1985,463
A61,Connecticut,1986,460
A61,Connecticut,1987,694
A61,Connecticut,1988,536
A61,Connecticut,1989,966
A61,Connecticut,1990,1060
A61,Connecticut,1991,1167
A61,Connecticut,1992,1283
A61,Connecticut,1993,1496
A61,Connecticut,1994,2740
A61,Connecticut,1995,3179
A61,Connecticut,1996,3085
A61,Connecticut,1997,3938
A61,Connecticut,1998,4711
A61,Connecticut,1999,4922
A61,Connecticut,2000,4265
A61,Connecticut,2001,5877
A61,Connecticut,2002,6539
A61,Connecticut,2003,7797
A61,Connecticut,2004,7230
A61,Connecticut,2005,10531
A61,Connecticut,2006,9361
A61,Connecticut,2007,8187
A61,Connecticut,2008,7325
A61,Connecticut,2009,7286
A61,Connecticut,2010,9228
A61,Connecticut,2011,11006
A61,Connecticut,2012,14439
A61,Connecticut,2013,17978
A61,Connecticut,2014,18487
A61,Connecticut,2015,16727
A61,Connecticut,2016,18759
A61,Connecticut,2017,21648
A61,Connecticut,2018,13988
A61,Connecticut,2019,22667
A61,Connecticut,2020,19665
A61,Connecticut,2021,18599
A61,Connecticut,2022,4483
A61,Delaware,1976,26
A61,Delaware,1977,30
A61,Delaware,1978,28
A61,Delaware,1979,40
A61,Delaware,1980,14
A61,Delaware,1981,48
A61,Delaware,1982,53
A61,Delaware,1983,72
A61,Delaware,1984,69
A61,Delaware,1985,72
A61,Delaware,1986,133
A61,Delaware,1987,145
A61,Delaware,1988,70
A61,Delaware,1989,200
A61,Delaware,1990,252
A61,Delaware,1991,165
A61,Delaware,1992,264
A61,Delaware,1993,265
A61,Delaware,1994,248
A61,Delaware,1995,210
A61,Delaware,1996,349
A61,Delaware,1997,400
A61,Delaware,1998,620
A61,Delaware,1999,437
A61,Delaware,2000,820
A61,Delaware,2001,754
A61,Delaware,2002,1024
A61,Delaware,2003,725
A61,Delaware,2004,777
A61,Delaware,2005,773
A61,Delaware,2006,842
A61,Delaware,2007,860
A61,Delaware,2008,729
A61,Delaware,2009,1117
A61,Delaware,2010,1739
A61,Delaware,2011,2343
A61,Delaware,2012,1521
A61,Delaware,2013,2287
A61,Delaware,2014,2550
A61,Delaware,2015,1578
A61,Delaware,2016,1520
A61,Delaware,2017,2111
A61,Delaware,2018,1161
A61,Delaware,2019,1452
A61,Delaware,2020,1660
A61,Delaware,2021,1514
A61,Delaware,2022,262
A61,Dist. of Columbia,1976,6
A61,Dist. of Columbia,1977,9
A61,Dist. of Columbia,1978,5
A61,Dist. of Columbia,1979,9
A61,Dist. of Columbia,1980,25
A61,Dist. of Columbia,1981,33
A61,Dist. of Columbia,1982,5
A61,Dist. of Columbia,1983,8
A61,Dist. of Columbia,1984,13
A61,Dist. of Columbia,1985,22
A61,Dist. of Columbia,1986,47
A61,Dist. of Columbia,1987,24
A61,Dist. of Columbia,1988,29
A61,Dist. of Columbia,1989,28
A61,Dist. of Columbia,1990,61
A61,Dist. of Columbia,1991,94
A61,Dist. of Columbia,1992,64
A61,Dist. of Columbia,1993,118
A61,Dist. of Columbia,1994,95
A61,Dist. of Columbia,1995,91
A61,Dist. of Columbia,1996,67
A61,Dist. of Columbia,1997,103
A61,Dist. of Columbia,1998,134
A61,Dist. of Columbia,1999,277
A61,Dist. of Columbia,2000,93
A61,Dist. of Columbia,2001,226
A61,Dist. of Columbia,2002,252
A61,Dist. of Columbia,2003,296
A61,Dist. of Columbia,2004,156
A61,Dist. of Columbia,2005,306
A61,Dist. of Columbia,2006,299
A61,Dist. of Columbia,2007,201
A61,Dist. of Columbia,2008,128
A61,Dist. of Columbia,2009,218
A61,Dist. of Columbia,2010,355
A61,Dist. of Columbia,2011,418
A61,Dist. of Columbia,2012,529
A61,Dist. of Columbia,2013,585
A61,Dist. of Columbia,2014,821
A61,Dist. of Columbia,2015,924
A61,Dist. of Columbia,2016,768
A61,Dist. of Columbia,2017,1013
A61,Dist. of Columbia,2018,821
A61,Dist. of Columbia,2019,1066
A61,Dist. of Columbia,2020,1198
A61,Dist. of Columbia,2021,1037
A61,Dist. of Columbia,2022,329
A61,Florida,1976,144
A61,Florida,1977,298
A61,Florida,1978,227
A61,Florida,1979,245
A61,Florida,1980,259
A61,Florida,1981,261
A61,Florida,1982,191
A61,Florida,1983,202
A61,Florida,1984,430
A61,Florida,1985,444
A61,Florida,1986,737
A61,Florida,1987,703
A61,Florida,1988,683
A61,Florida,1989,993
A61,Florida,1990,893
A61,Florida,1991,1018
A61,Florida,1992,2121
A61,Florida,1993,1764
A61,Florida,1994,2396
A61,Florida,1995,2634
A61,Florida,1996,2516
A61,Florida,1997,3372
A61,Florida,1998,3780
A61,Florida,1999,3719
A61,Florida,2000,4750
A61,Florida,2001,4623
A61,Florida,2002,4309
A61,Florida,2003,5643
A61,Florida,2004,3692
A61,Florida,2005,3694
A61,Florida,2006,4562
A61,Florida,2007,4378
A61,Florida,2008,2696
A61,Florida,2009,4064
A61,Florida,2010,8129
A61,Florida,2011,8872
A61,Florida,2012,11567
A61,Florida,2013,15055
A61,Florida,2014,17712
A61,Florida,2015,23314
A61,Florida,2016,21733
A61,Florida,2017,30283
A61,Florida,2018,20038
A61,Florida,2019,33736
A61,Florida,2020,27402
A61,Florida,2021,26944
A61,Florida,2022,5912
A61,Georgia,1976,38
A61,Georgia,1977,78
A61,Georgia,1978,47
A61,Georgia,1979,64
A61,Georgia,1980,64
A61,Georgia,1981,96
A61,Georgia,1982,268
A61,Georgia,1983,147
A61,Georgia,1984,101
A61,Georgia,1985,137
A61,Georgia,1986,150
A61,Georgia,1987,204
A61,Georgia,1988,216
A61,Georgia,1989,394
A61,Georgia,1990,272
A61,Georgia,1991,335
A61,Georgia,1992,454
A61,Georgia,1993,739
A61,Georgia,1994,997
A61,Georgia,1995,1100
A61,Georgia,1996,1064
A61,Georgia,1997,1413
A61,Georgia,1998,2115
A61,Georgia,1999,2119
A61,Georgia,2000,1701
A61,Georgia,2001,2032
A61,Georgia,2002,2371
A61,Georgia,2003,2726
A61,Georgia,2004,2374
A61,Georgia,2005,2019
A61,Georgia,2006,2058
A61,Georgia,2007,2257
A61,Georgia,2008,2176
A61,Georgia,2009,2146
A61,Georgia,2010,3449
A61,Georgia,2011,4435
A61,Georgia,2012,5120
A61,Georgia,2013,5919
A61,Georgia,2014,7174
A61,Georgia,2015,7121
A61,Georgia,2016,7200
A61,Georgia,2017,8628
A61,Georgia,2018,6181
A61,Georgia,2019,8703
A61,Georgia,2020,9426
A61,Georgia,2021,9191
A61,Georgia,2022,2068
A61,Hawaii,1976,5
A61,Hawaii,1977,4
A61,Hawaii,1978,11
A61,Hawaii,1979,11
A61,Hawaii,1980,11
A61,Hawaii,1981,3
A61,Hawaii,1982,3
A61,Hawaii,1983,14
A61,Hawaii,1985,4
A61,Hawaii,1986,11
A61,Hawaii,1987,9
A61,Hawaii,1988,14
A61,Hawaii,1989,30
A61,Hawaii,1990,30
A61,Hawaii,1991,21
A61,Hawaii,1992,18
A61,Hawaii,1993,46
A61,Hawaii,1994,33
A61,Hawaii,1995,26
A61,Hawaii,1996,35
A61,Hawaii,1997,60
A61,Hawaii,1998,88
A61,Hawaii,1999,103
A61,Hawaii,2000,206
A61,Hawaii,2001,143
A61,Hawaii,2002,131
A61,Hawaii,2003,110
A61,Hawaii,2004,146
A61,Hawaii,2005,41
A61,Hawaii,2006,445
A61,Hawaii,2007,169
A61,Hawaii,2008,298
A61,Hawaii,2009,424
A61,Hawaii,2010,247
A61,Hawaii,2011,188
A61,Hawaii,2012,471
A61,Hawaii,2013,417
A61,Hawaii,2014,482
A61,Hawaii,2015,400
A61,Hawaii,2016,522
A61,Hawaii,2017,558
A61,Hawaii,2018,386
A61,Hawaii,2019,666
A61,Hawaii,2020,715
A61,Hawaii,2021,462
A61,Hawaii,2022,177
A61,Idaho,1976,9
A61,Idaho,1977,6
A61,Idaho,1978,5
A61,Idaho,1979,9
A61,Idaho,1980,27
A61,Idaho,1982,11
A61,Idaho,1983,4
A61,Idaho,1984,6
A61,Idaho,1985,2
A61,Idaho,1986,26
A61,Idaho,1987,19
A61,Idaho,1988,11
A61,Idaho,1989,41
A61,Idaho,1990,10
A61,Idaho,1991,26
A61,Idaho,1992,61
A61,Idaho,1993,21
A61,Idaho,1994,20
A61,Idaho,1995,14
A61,Idaho,1996,43
A61,Idaho,1997,18
A61,Idaho,1998,57
A61,Idaho,1999,73
A61,Idaho,2000,93
A61,Idaho,2001,56
A61,Idaho,2002,185
A61,Idaho,2003,240
A61,Idaho,2004,109
A61,Idaho,2005,96
A61,Idaho,2006,171
A61,Idaho,2007,169
A61,Idaho,2008,146
A61,Idaho,2009,75
A61,Idaho,2010,245
A61,Idaho,2011,134
A61,Idaho,2012,238
A61,Idaho,2013,363
A61,Idaho,2014,234
A61,Idaho,2015,290
A61,Idaho,2016,326
A61,Idaho,2017,444
A61,Idaho,2018,350
A61,Idaho,2019,654
A61,Idaho,2020,690
A61,Idaho,2021,538
A61,Idaho,2022,247
A61,Illinois,1976,738
A61,Illinois,1977,805
A61,Illinois,1978,750
A61,Illinois,1979,511
A61,Illinois,1980,1056
A61,Illinois,1981,756
A61,Illinois,1982,651
A61,Illinois,1983,784
A61,Illinois,1984,806
A61,Illinois,1985,790
A61,Illinois,1986,1017
A61,Illinois,1987,862
A61,Illinois,1988,849
A61,Illinois,1989,1407
A61,Illinois,1990,1201
A61,Illinois,1991,1537
A61,Illinois,1992,1873
A61,Illinois,1993,1654
A61,Illinois,1994,2299
A61,Illinois,1995,2140
A61,Illinois,1996,3489
A61,Illinois,1997,6568
A61,Illinois,1998,6680
A61,Illinois,1999,5421
A61,Illinois,2000,5794
A61,Illinois,2001,5392
A61,Illinois,2002,6428
A61,Illinois,2003,7377
A61,Illinois,2004,5865
A61,Illinois,2005,5734
A61,Illinois,2006,5748
A61,Illinois,2007,4951
A61,Illinois,2008,4376
A61,Illinois,2009,6034
A61,Illinois,2010,8531
A61,Illinois,2011,9065
A61,Illinois,2012,10877
A61,Illinois,2013,14450
A61,Illinois,2014,15171
A61,Illinois,2015,19721
A61,Illinois,2016,16167
A61,Illinois,2017,16773
A61,Illinois,2018,12439
A61,Illinois,2019,16348
A61,Illinois,2020,15341
A61,Illinois,2021,14752
A61,Illinois,2022,3462
A61,Indiana,1976,264
A61,Indiana,1977,244
A61,Indiana,1978,242
A61,Indiana,1979,188
A61,Indiana,1980,248
A61,Indiana,1981,388
A61,Indiana,1982,255
A61,Indiana,1983,288
A61,Indiana,1984,311
A61,Indiana,1985,370
A61,Indiana,1986,406
A61,Indiana,1987,412
A61,Indiana,1988,369
A61,Indiana,1989,642
A61,Indiana,1990,679
A61,Indiana,1991,1315
A61,Indiana,1992,1206
A61,Indiana,1993,1195
A61,Indiana,1994,2593
A61,Indiana,1995,2245
A61,Indiana,1996,4412
A61,Indiana,1997,4979
A61,Indiana,1998,4787
A61,Indiana,1999,3645
A61,Indiana,2000,4891
A61,Indiana,2001,3822
A61,Indiana,2002,5092
A61,Indiana,2003,5583
A61,Indiana,2004,5050
A61,Indiana,2005,5005
A61,Indiana,2006,5212
A61,Indiana,2007,8125
A61,Indiana,2008,6287
A61,Indiana,2009,9893
A61,Indiana,2010,12353
A61,Indiana,2011,13050
A61,Indiana,2012,13869
A61,Indiana,2013,14137
A61,Indiana,2014,15196
A61,Indiana,2015,16437
A61,Indiana,2016,15870
A61,Indiana,2017,18998
A61,Indiana,2018,11097
A61,Indiana,2019,16783
A61,Indiana,2020,15281
A61,Indiana,2021,14164
A61,Indiana,2022,3296
A61,Iowa,1976,40
A61,Iowa,1977,47
A61,Iowa,1978,53
A61,Iowa,1979,46
A61,Iowa,1980,76
A61,Iowa,1981,63
A61,Iowa,1982,44
A61,Iowa,1983,10
A61,Iowa,1984,57
A61,Iowa,1985,38
A61,Iowa,1986,68
A61,Iowa,1987,72
A61,Iowa,1988,84
A61,Iowa,1989,120
A61,Iowa,1990,49
A61,Iowa,1991,127
A61,Iowa,1992,174
A61,Iowa,1993,144
A61,Iowa,1994,111
A61,Iowa,1995,149
A61,Iowa,1996,178
A61,Iowa,1997,218
A61,Iowa,1998,373
A61,Iowa,1999,419
A61,Iowa,2000,339
A61,Iowa,2001,698
A61,Iowa,2002,414
A61,Iowa,2003,423
A61,Iowa,2004,274
A61,Iowa,2005,279
A61,Iowa,2006,331
A61,Iowa,2007,546
A61,Iowa,2008,285
A61,Iowa,2009,430
A61,Iowa,2010,1096
A61,Iowa,2011,654
A61,Iowa,2012,744
A61,Iowa,2013,731
A61,Iowa,2014,1466
A61,Iowa,2015,1238
A61,Iowa,2016,1341
A61,Iowa,2017,1579
A61,Iowa,2018,1528
A61,Iowa,2019,1670
A61,Iowa,2020,1742
A61,Iowa,2021,1515
A61,Iowa,2022,352
A61,Kansas,1976,68
A61,Kansas,1977,71
A61,Kansas,1978,70
A61,Kansas,1979,54
A61,Kansas,1980,69
A61,Kansas,1981,23
A61,Kansas,1982,35
A61,Kansas,1983,78
A61,Kansas,1984,129
A61,Kansas,1985,79
A61,Kansas,1986,26
A61,Kansas,1987,119
A61,Kansas,1988,173
A61,Kansas,1989,165
A61,Kansas,1990,209
A61,Kansas,1991,166
A61,Kansas,1992,271
A61,Kansas,1993,250
A61,Kansas,1994,177
A61,Kansas,1995,143
A61,Kansas,1996,317
A61,Kansas,1997,187
A61,Kansas,1998,478
A61,Kansas,1999,516
A61,Kansas,2000,583
A61,Kansas,2001,310
A61,Kansas,2002,601
A61,Kansas,2003,554
A61,Kansas,2004,506
A61,Kansas,2005,321
A61,Kansas,2006,264
A61,Kansas,2007,434
A61,Kansas,2008,493
A61,Kansas,2009,488
A61,Kansas,2010,490
A61,Kansas,2011,850
A61,Kansas,2012,1201
A61,Kansas,2013,1740
A61,Kansas,2014,1739
A61,Kansas,2015,1755
A61,Kansas,2016,1953
A61,Kansas,2017,2586
A61,Kansas,2018,1528
A61,Kansas,2019,3000
A61,Kansas,2020,2691
A61,Kansas,2021,2742
A61,Kansas,2022,545
A61,Kentucky,1976,27
A61,Kentucky,1977,26
A61,Kentucky,1978,36
A61,Kentucky,1979,29
A61,Kentucky,1980,27
A61,Kentucky,1981,50
A61,Kentucky,1982,34
A61,Kentucky,1983,37
A61,Kentucky,1984,47
A61,Kentucky,1985,21
A61,Kentucky,1986,65
A61,Kentucky,1987,35
A61,Kentucky,1988,36
A61,Kentucky,1989,62
A61,Kentucky,1990,60
A61,Kentucky,1991,132
A61,Kentucky,1992,128
A61,Kentucky,1993,88
A61,Kentucky,1994,180
A61,Kentucky,1995,205
A61,Kentucky,1996,157
A61,Kentucky,1997,465
A61,Kentucky,1998,491
A61,Kentucky,1999,533
A61,Kentucky,2000,418
A61,Kentucky,2001,747
A61,Kentucky,2002,598
A61,Kentucky,2003,592
A61,Kentucky,2004,561
A61,Kentucky,2005,749
A61,Kentucky,2006,592
A61,Kentucky,2007,558
A61,Kentucky,2008,664
A61,Kentucky,2009,773
A61,Kentucky,2010,955
A61,Kentucky,2011,1064
A61,Kentucky,2012,1824
A61,Kentucky,2013,1663
A61,Kentucky,2014,1814
A61,Kentucky,2015,2080
A61,Kentucky,2016,2505
A61,Kentucky,2017,3176
A61,Kentucky,2018,2215
A61,Kentucky,2019,3367
A61,Kentucky,2020,3214
A61,Kentucky,2021,3010
A61,Kentucky,2022,701
A61,Louisiana,1976,25
A61,Louisiana,1977,30
A61,Louisiana,1978,68
A61,Louisiana,1979,31
A61,Louisiana,1980,41
A61,Louisiana,1981,56
A61,Louisiana,1982,58
A61,Louisiana,1983,39
A61,Louisiana,1984,48
A61,Louisiana,1985,84
A61,Louisiana,1986,79
A61,Louisiana,1987,101
A61,Louisiana,1988,127
A61,Louisiana,1989,134
A61,Louisiana,1990,190
A61,Louisiana,1991,159
A61,Louisiana,1992,349
A61,Louisiana,1993,279
A61,Louisiana,1994,239
A61,Louisiana,1995,132
A61,Louisiana,1996,389
A61,Louisiana,1997,372
A61,Louisiana,1998,630
A61,Louisiana,1999,313
A61,Louisiana,2000,281
A61,Louisiana,2001,309
A61,Louisiana,2002,407
A61,Louisiana,2003,426
A61,Louisiana,2004,235
A61,Louisiana,2005,219
A61,Louisiana,2006,343
A61,Louisiana,2007,303
A61,Louisiana,2008,301
A61,Louisiana,2009,211
A61,Louisiana,2010,245
A61,Louisiana,2011,294
A61,Louisiana,2012,541
A61,Louisiana,2013,821
A61,Louisiana,2014,753
A61,Louisiana,2015,784
A61,Louisiana,2016,770
A61,Louisiana,2017,743
A61,Louisiana,2018,568
A61,Louisiana,2019,855
A61,Louisiana,2020,1122
A61,Louisiana,2021,742
A61,Louisiana,2022,102
A61,Maine,1976,13
A61,Maine,1977,22
A61,Maine,1978,6
A61,Maine,1979,4
A61,Maine,1980,19
A61,Maine,1981,14
A61,Maine,1982,13
A61,Maine,1983,10
A61,Maine,1984,4
A61,Maine,1985,29
A61,Maine,1986,4
A61,Maine,1987,14
A61,Maine,1988,15
A61,Maine,1989,31
A61,Maine,1990,19
A61,Maine,1991,23
A61,Maine,1992,28
A61,Maine,1993,52
A61,Maine,1994,59
A61,Maine,1995,35
A61,Maine,1996,91
A61,Maine,1997,55
A61,Maine,1998,60
A61,Maine,1999,48
A61,Maine,2000,172
A61,Maine,2001,224
A61,Maine,2002,308
A61,Maine,2003,412
A61,Maine,2004,287
A61,Maine,2005,394
A61,Maine,2006,281
A61,Maine,2007,532
A61,Maine,2008,503
A61,Maine,2009,489
A61,Maine,2010,705
A61,Maine,2011,754
A61,Maine,2012,1077
A61,Maine,2013,1180
A61,Maine,2014,1349
A61,Maine,2015,1049
A61,Maine,2016,1203
A61,Maine,2017,1426
A61,Maine,2018,994
A61,Maine,2019,1502
A61,Maine,2020,1553
A61,Maine,2021,1785
A61,Maine,2022,251
A61,Maryland,1976,142
A61,Maryland,1977,232
A61,Maryland,1978,183
A61,Maryland,1979,163
A61,Maryland,1980,268
A61,Maryland,1981,300
A61,Maryland,1982,252
A61,Maryland,1983,274
A61,Maryland,1984,278
A61,Maryland,1985,333
A61,Maryland,1986,387
A61,Maryland,1987,415
A61,Maryland,1988,359
A61,Maryland,1989,497
A61,Maryland,1990,634
A61,Maryland,1991,657
A61,Maryland,1992,769
A61,Maryland,1993,988
A61,Maryland,1994,1157
A61,Maryland,1995,1128
A61,Maryland,1996,1879
A61,Maryland,1997,2695
A61,Maryland,1998,3725
A61,Maryland,1999,4919
A61,Maryland,2000,4034
A61,Maryland,2001,5263
A61,Maryland,2002,6206
A61,Maryland,2003,6210
A61,Maryland,2004,4431
A61,Maryland,2005,4262
A61,Maryland,2006,5469
A61,Maryland,2007,4745
A61,Maryland,2008,4138
A61,Maryland,2009,5670
A61,Maryland,2010,7306
A61,Maryland,2011,7527
A61,Maryland,2012,9591
A61,Maryland,2013,9363
A61,Maryland,2014,12854
A61,Maryland,2015,11620
A61,Maryland,2016,12208
A61,Maryland,2017,14207
A61,Maryland,2018,11468
A61,Maryland,2019,15834
A61,Maryland,2020,17776
A61,Maryland,2021,16806
A61,Maryland,2022,3865
A61,Massachusetts,1976,377
A61,Massachusetts,1977,341
A61,Massachusetts,1978,350
A61,Massachusetts,1979,249
A61,Massachusetts,1980,392
A61,Massachusetts,1981,413
A61,Massachusetts,1982,453
A61,Massachusetts,1983,408
A61,Massachusetts,1984,526
A61,Massachusetts,1985,532
A61,Massachusetts,1986,586
A61,Massachusetts,1987,877
A61,Massachusetts,1988,1093
A61,Massachusetts,1989,1426
A61,Massachusetts,1990,1867
A61,Massachusetts,1991,1861
A61,Massachusetts,1992,2377
A61,Massachusetts,1993,3042
A61,Massachusetts,1994,3778
A61,Massachusetts,1995,3947
A61,Massachusetts,1996,5705
A61,Massachusetts,1997,9657
A61,Massachusetts,1998,13089
A61,Massachusetts,1999,14146
A61,Massachusetts,2000,11865
A61,Massachusetts,2001,16107
A61,Massachusetts,2002,14996
A61,Massachusetts,2003,20634
A61,Massachusetts,2004,15799
A61,Massachusetts,2005,14728
A61,Massachusetts,2006,19086
A61,Massachusetts,2007,19656
A61,Massachusetts,2008,20741
A61,Massachusetts,2009,25282
A61,Massachusetts,2010,40329
A61,Massachusetts,2011,39130
A61,Massachusetts,2012,52107
A61,Massachusetts,2013,65767
A61,Massachusetts,2014,71806
A61,Massachusetts,2015,74098
A61,Massachusetts,2016,75133
A61,Massachusetts,2017,87393
A61,Massachusetts,2018,60385
A61,Massachusetts,2019,95933
A61,Massachusetts,2020,92016
A61,Massachusetts,2021,87118
A61,Massachusetts,2022,21359
A61,Michigan,1976,188
A61,Michigan,1977,306
A61,Michigan,1978,477
A61,Michigan,1979,304
A61,Michigan,1980,327
A61,Michigan,1981,307
A61,Michigan,1982,248
A61,Michigan,1983,278
